Country_code_9_digit,Country_code,Country_name,Region_code_9_digit,Region_code,Region_name,LAD_code_9_digit,LAD_code,LAD_name,IDACI_decile,Rurality,A1A4den_15,KS4_LEVEL2_15,KS4_LEVEL2_EM_15,KS4_LEVEL1_15,KS4_LEVEL1_EM_15,KS4_L2BASICS_15,KS4_EBACC_E_15,KS4_EBACC_15,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000132,31UE,Hinckley and Bosworth,,,1118,704,625,1050,1041,660,215,149,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000133,31UG,Melton,,,520,408,359,493,492,366,183,130,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000134,31UH,North West Leicestershire,,,1072,707,569,1014,993,582,413,246,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000135,31UJ,Oadby and Wigston,,,619,432,371,589,588,377,227,136,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000136,32UB,Boston,,,732,354,304,678,659,335,237,84,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000137,32UC,East Lindsey,,,1436,899,750,1337,1298,768,593,331,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000138,32UD,Lincoln,,,871,485,390,791,771,415,284,153,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000139,32UE,North Kesteven,,,1298,969,864,1256,1233,880,690,489,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000140,32UF,South Holland,,,989,574,498,940,919,526,427,201,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000141,32UG,South Kesteven,,,1505,1061,933,1428,1405,972,575,413,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000142,32UH,West Lindsey,,,1074,707,599,1024,994,624,556,329,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000150,34UB,Corby,,,770,458,411,712,680,435,263,139,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000151,34UC,Daventry,,,851,525,453,813,783,466,435,249,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000152,34UD,East Northamptonshire,,,922,552,441,875,860,467,434,200,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000153,34UE,Kettering,,,1065,647,558,977,939,584,466,282,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000154,34UF,Northampton,,,2370,1410,1223,2219,2140,1288,928,454,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000155,34UG,South Northamptonshire,,,973,721,646,944,927,664,470,275,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000156,34UH,Wellingborough,,,913,520,416,852,826,441,272,161,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000170,37UB,Ashfield,,,1359,846,710,1295,1267,749,433,251,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000171,37UC,Bassetlaw,,,1208,861,797,1173,1153,828,409,267,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000172,37UD,Broxtowe,,,988,661,590,937,924,618,375,253,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000173,37UE,Gedling,,,1211,816,717,1141,1113,758,494,311,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000174,37UF,Mansfield,,,1067,590,523,992,953,548,330,166,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000175,37UG,Newark and Sherwood,,,1286,810,658,1225,1158,695,469,265,,,,
E92000001,921,England,E12000004,E,East Midlands,E07000176,37UJ,Rushcliffe,,,1101,892,807,1074,1051,825,617,435,,,,
E92000001,921,England,E12000005,F,West Midlands,E06000019,00GA,"Herefordshire, County of UA",,,1840,1198,1056,1740,1694,1108,759,458,,,,
E92000001,921,England,E12000005,F,West Midlands,E06000051,00GG,Shropshire UA,,,2907,1929,1643,2790,2734,1703,1093,708,,,,
E92000001,921,England,E12000005,F,West Midlands,E06000021,00GL,Stoke-on-Trent UA,,,2649,1524,1298,2450,2376,1354,734,416,,,,
E92000001,921,England,E12000005,F,West Midlands,E06000020,00GF,Telford and Wrekin UA,,,1979,1204,1014,1864,1825,1057,749,427,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000192,41UB,Cannock Chase,,,1059,603,498,972,939,520,332,160,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000193,41UC,East Staffordshire,,,1215,817,693,1174,1149,713,510,304,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000194,41UD,Lichfield,,,1023,729,638,979,960,661,404,266,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000195,41UE,Newcastle-under-Lyme,,,1196,747,636,1137,1112,665,443,228,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000196,41UF,South Staffordshire,,,1079,760,656,1015,997,671,430,280,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000197,41UG,Stafford,,,1222,847,744,1167,1155,762,400,285,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000198,41UH,Staffordshire Moorlands,,,1018,724,638,982,971,666,533,328,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000199,41UK,Tamworth,,,868,547,463,820,801,479,246,135,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000218,44UB,North Warwickshire,,,681,455,390,654,638,400,248,144,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000219,44UC,Nuneaton and Bedworth,,,1397,836,719,1309,1271,747,465,277,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000220,44UD,Rugby,,,1096,733,624,1027,969,645,412,313,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000221,44UE,Stratford-on-Avon,,,1153,857,788,1102,1090,811,463,339,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000222,44UF,Warwick,,,1180,905,806,1138,1110,817,527,375,,,,
E92000001,921,England,E12000005,F,West Midlands,E08000025,00CN,Birmingham,,,12841,8135,6773,12128,11708,7025,4737,2823,,,,
E92000001,921,England,E12000005,F,West Midlands,E08000026,00CQ,Coventry,,,3454,2123,1768,3252,3069,1883,1110,599,,,,
E92000001,921,England,E12000005,F,West Midlands,E08000027,00CR,Dudley ,,,3470,2185,1887,3311,3203,1969,1108,643,,,,
E92000001,921,England,E12000005,F,West Midlands,E08000028,00CS,Sandwell ,,,3761,2187,1839,3534,3382,1949,1151,652,,,,
E92000001,921,England,E12000005,F,West Midlands,E08000029,00CT,Solihull,,,2338,1751,1539,2253,2223,1587,1106,765,,,,
E92000001,921,England,E12000005,F,West Midlands,E08000030,00CU,Walsall,,,3182,1892,1610,2943,2846,1669,1000,630,,,,
E92000001,921,England,E12000005,F,West Midlands,E08000031,00CW,Wolverhampton,,,2873,1747,1460,2623,2527,1522,865,485,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000234,47UB,Bromsgrove,,,959,751,669,925,912,678,490,368,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000235,47UC,Malvern Hills,,,716,541,488,683,676,495,339,249,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000236,47UD,Redditch,,,911,585,510,850,834,531,228,156,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000237,47UE,Worcester,,,949,632,546,896,870,568,346,210,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000238,47UF,Wychavon,,,1183,837,736,1130,1115,751,532,335,,,,
E92000001,921,England,E12000005,F,West Midlands,E07000239,47UG,Wyre Forest,,,1020,661,565,961,931,581,270,181,,,,
E92000001,921,England,E12000006,G,East,E06000055,00KB,Bedford UA,,,1752,1142,917,1688,1675,950,578,327,,,,
E92000001,921,England,E12000006,G,East,E06000056,00KC,Central Bedfordshire UA,,,2846,1903,1672,2685,2632,1748,1091,614,,,,
E92000001,921,England,E12000006,G,East,E06000032,00KA,Luton UA,,,2528,1533,1341,2379,2293,1401,1004,541,,,,
E92000001,921,England,E12000006,G,East,E06000031,00JA,Peterborough UA,,,2161,1204,1045,2005,1944,1136,721,444,,,,
E92000001,921,England,E12000006,G,East,E06000033,00KF,Southend-on-Sea UA,,,1928,1237,1110,1807,1769,1164,599,431,,,,
E92000001,921,England,E12000006,G,East,E06000034,00KG,Thurrock UA,,,1968,1269,1051,1858,1787,1082,816,456,,,,
E92000001,921,England,E12000006,G,East,E07000008,12UB,Cambridge,,,745,529,478,703,691,497,360,267,,,,
E92000001,921,England,E12000006,G,East,E07000009,12UC,East Cambridgeshire,,,851,546,474,776,765,486,397,249,,,,
E92000001,921,England,E12000006,G,East,E07000010,12UD,Fenland,,,1035,580,501,950,926,532,333,176,,,,
E92000001,921,England,E12000006,G,East,E07000011,12UE,Huntingdonshire,,,1839,1173,1025,1724,1695,1082,736,465,,,,
E92000001,921,England,E12000006,G,East,E07000012,12UG,South Cambridgeshire,,,1478,1126,1024,1428,1415,1052,851,552,,,,
E92000001,921,England,E12000006,G,East,E07000066,22UB,Basildon,,,2188,1410,1201,2029,1977,1246,840,548,,,,
E92000001,921,England,E12000006,G,East,E07000067,22UC,Braintree,,,1606,1058,902,1539,1470,933,605,369,,,,
E92000001,921,England,E12000006,G,East,E07000068,22UD,Brentwood,,,772,579,516,724,710,536,318,192,,,,
E92000001,921,England,E12000006,G,East,E07000069,22UE,Castle Point,,,1095,720,649,1038,1016,689,429,262,,,,
E92000001,921,England,E12000006,G,East,E07000070,22UF,Chelmsford,,,1795,1324,1217,1720,1693,1264,637,465,,,,
E92000001,921,England,E12000006,G,East,E07000071,22UG,Colchester,,,1758,1229,1089,1682,1646,1124,571,387,,,,
E92000001,921,England,E12000006,G,East,E07000072,22UH,Epping Forest,,,1189,824,701,1118,1099,720,503,332,,,,
E92000001,921,England,E12000006,G,East,E07000073,22UJ,Harlow,,,950,604,528,905,884,553,326,175,,,,
E92000001,921,England,E12000006,G,East,E07000074,22UK,Maldon,,,733,513,451,665,654,461,300,178,,,,
E92000001,921,England,E12000006,G,East,E07000075,22UL,Rochford,,,972,670,606,934,916,643,349,236,,,,
E92000001,921,England,E12000006,G,East,E07000076,22UN,Tendring,,,1531,887,718,1405,1365,760,292,182,,,,
E92000001,921,England,E12000006,G,East,E07000077,22UQ,Uttlesford,,,882,672,605,846,832,621,479,329,,,,
E92000001,921,England,E12000006,G,East,E07000095,26UB,Broxbourne,,,1076,728,623,1032,994,649,536,320,,,,
E92000001,921,England,E12000006,G,East,E07000096,26UC,Dacorum,,,1551,1069,934,1480,1456,957,719,465,,,,
E92000001,921,England,E12000006,G,East,E07000242,26UD,East Hertfordshire,,,1556,1221,1120,1519,1501,1149,796,622,,,,
E92000001,921,England,E12000006,G,East,E07000098,26UE,Hertsmere,,,1061,803,713,1014,1001,725,424,298,,,,
E92000001,921,England,E12000006,G,East,E07000099,26UF,North Hertfordshire,,,1373,1000,876,1319,1289,899,697,428,,,,
E92000001,921,England,E12000006,G,East,E07000240,26UG,St Albans,,,1553,1279,1187,1518,1501,1206,1030,775,,,,
E92000001,921,England,E12000006,G,East,E07000243,26UH,Stevenage,,,914,523,447,834,793,472,312,185,,,,
E92000001,921,England,E12000006,G,East,E07000102,26UJ,Three Rivers,,,943,731,643,912,887,660,447,302,,,,
E92000001,921,England,E12000006,G,East,E07000103,26UK,Watford,,,950,691,583,909,858,606,366,227,,,,
E92000001,921,England,E12000006,G,East,E07000241,26UL,Welwyn Hatfield,,,1084,742,652,1031,1005,678,460,344,,,,
E92000001,921,England,E12000006,G,East,E07000143,33UB,Breckland,,,1288,828,722,1243,1209,755,380,216,,,,
E92000001,921,England,E12000006,G,East,E07000144,33UC,Broadland,,,1323,931,785,1273,1250,799,435,274,,,,
E92000001,921,England,E12000006,G,East,E07000145,33UD,Great Yarmouth,,,1062,633,526,986,958,541,403,177,,,,
E92000001,921,England,E12000006,G,East,E07000146,33UE,King’s Lynn and West Norfolk,,,1374,796,697,1291,1266,746,357,205,,,,
E92000001,921,England,E12000006,G,East,E07000147,33UF,North Norfolk,,,810,530,451,768,754,469,354,188,,,,
E92000001,921,England,E12000006,G,East,E07000148,33UG,Norwich,,,1065,584,483,988,934,513,254,151,,,,
E92000001,921,England,E12000006,G,East,E07000149,33UH,South Norfolk,,,1322,973,853,1275,1247,883,681,408,,,,
E92000001,921,England,E12000006,G,East,E07000200,42UB,Babergh,,,896,592,501,872,859,515,262,169,,,,
E92000001,921,England,E12000006,G,East,E07000201,42UC,Forest Heath,,,447,290,241,428,416,244,147,86,,,,
E92000001,921,England,E12000006,G,East,E07000202,42UD,Ipswich,,,1368,739,663,1250,1222,703,411,254,,,,
E92000001,921,England,E12000006,G,East,E07000203,42UE,Mid Suffolk,,,1081,785,691,1042,1035,711,332,221,,,,
E92000001,921,England,E12000006,G,East,E07000204,42UF,St Edmundsbury,,,1095,744,629,1031,1010,649,391,267,,,,
E92000001,921,England,E12000006,G,East,E07000205,42UG,Suffolk Coastal,,,1329,907,794,1267,1232,822,477,309,,,,
E92000001,921,England,E12000006,G,East,E07000206,42UH,Waveney,,,1143,612,510,1061,1031,552,232,113,,,,
E92000001,921,England,E12000007,H,London,E09000007,00AG,Camden,,,1265,851,720,1197,1155,747,576,356,,,,
E92000001,921,England,E12000007,H,London,E09000001,00AA,City of London,,,19,16,14,19,19,15,12,12,,,,
E92000001,921,England,E12000007,H,London,E09000012,00AM,Hackney,,,2139,1500,1311,2019,1945,1340,1086,711,,,,
E92000001,921,England,E12000007,H,London,E09000013,00AN,Hammersmith and Fulham,,,988,693,580,927,901,596,459,274,,,,
E92000001,921,England,E12000007,H,London,E09000014,00AP,Haringey,,,2333,1543,1283,2181,2115,1335,994,640,,,,
E92000001,921,England,E12000007,H,London,E09000019,00AU,Islington,,,1359,951,805,1300,1261,826,642,400,,,,
E92000001,921,England,E12000007,H,London,E09000020,00AW,Kensington and Chelsea,,,536,395,343,505,496,351,293,197,,,,
E92000001,921,England,E12000007,H,London,E09000022,00AY,Lambeth,,,2312,1592,1328,2217,2126,1378,1202,684,,,,
E92000001,921,England,E12000007,H,London,E09000023,00AZ,Lewisham,,,2511,1697,1415,2385,2271,1464,1008,598,,,,
E92000001,921,England,E12000007,H,London,E09000025,00BB,Newham,,,3603,2545,2129,3451,3333,2175,1732,1053,,,,
E92000001,921,England,E12000007,H,London,E09000028,00BE,Southwark,,,2316,1650,1440,2204,2145,1487,1221,714,,,,
E92000001,921,England,E12000007,H,London,E09000030,00BG,Tower Hamlets,,,2291,1681,1479,2210,2150,1530,1087,701,,,,
E92000001,921,England,E12000007,H,London,E09000032,00BJ,Wandsworth,,,1715,1206,1034,1626,1581,1071,859,562,,,,
E92000001,921,England,E12000007,H,London,E09000033,00BK,Westminster,,,1050,801,689,1013,994,705,548,327,,,,
E92000001,921,England,E12000007,H,London,E09000002,00AB,Barking and Dagenham,,,2397,1581,1295,2301,2228,1341,777,490,,,,
E92000001,921,England,E12000007,H,London,E09000003,00AC,Barnet,,,3373,2622,2322,3243,3194,2357,1930,1373,,,,
E92000001,921,England,E12000007,H,London,E09000004,00AD,Bexley,,,2853,2018,1627,2709,2500,1672,1023,660,,,,
E92000001,921,England,E12000007,H,London,E09000005,00AE,Brent,,,3115,2157,1853,2931,2864,1895,1540,1008,,,,
E92000001,921,England,E12000007,H,London,E09000006,00AF,Bromley,,,3099,2374,2159,2972,2921,2208,1612,1144,,,,
E92000001,921,England,E12000007,H,London,E09000008,00AH,Croydon,,,3960,2772,2381,3765,3646,2465,1837,1102,,,,
E92000001,921,England,E12000007,H,London,E09000009,00AJ,Ealing,,,3164,2307,2045,3016,2966,2089,1693,1131,,,,
E92000001,921,England,E12000007,H,London,E09000010,00AK,Enfield,,,3798,2514,2111,3615,3408,2178,1878,1097,,,,
E92000001,921,England,E12000007,H,London,E09000011,00AL,Greenwich,,,2610,1826,1500,2483,2355,1534,1148,678,,,,
E92000001,921,England,E12000007,H,London,E09000015,00AQ,Harrow,,,2432,1864,1588,2356,2312,1618,1392,918,,,,
E92000001,921,England,E12000007,H,London,E09000016,00AR,Havering,,,2884,1936,1687,2741,2687,1748,1209,702,,,,
E92000001,921,England,E12000007,H,London,E09000017,00AS,Hillingdon,,,3062,2124,1819,2909,2833,1876,1324,832,,,,
E92000001,921,England,E12000007,H,London,E09000018,00AT,Hounslow,,,2545,1857,1598,2433,2366,1638,1267,818,,,,
E92000001,921,England,E12000007,H,London,E09000021,00AX,Kingston upon Thames,,,1438,1141,1024,1392,1363,1058,759,580,,,,
E92000001,921,England,E12000007,H,London,E09000024,00BA,Merton,,,1696,1265,1102,1613,1565,1127,810,614,,,,
E92000001,921,England,E12000007,H,London,E09000026,00BC,Redbridge,,,3350,2527,2130,3209,3144,2160,1446,1068,,,,
E92000001,921,England,E12000007,H,London,E09000027,00BD,Richmond upon Thames,,,1229,964,872,1176,1156,885,732,562,,,,
E92000001,921,England,E12000007,H,London,E09000029,00BF,Sutton,,,2093,1595,1335,2014,1964,1356,873,676,,,,
E92000001,921,England,E12000007,H,London,E09000031,00BH,Waltham Forest,,,2634,1874,1609,2536,2452,1651,1075,698,,,,
E92000001,921,England,E12000008,J,South East,E06000036,00MA,Bracknell Forest UA,,,1169,806,681,1118,1098,716,394,260,,,,
E92000001,921,England,E12000008,J,South East,E06000043,00ML,Brighton and Hove UA,,,2125,1445,1304,2004,1962,1351,807,605,,,,
E92000001,921,England,E12000008,J,South East,E06000046,00MW,Isle of Wight UA,,,1372,761,653,1264,1226,701,378,183,,,,
E92000001,921,England,E12000008,J,South East,E06000035,00LC,Medway UA,,,3157,2056,1768,2957,2869,1830,1151,763,,,,
E92000001,921,England,E12000008,J,South East,E06000042,00MG,Milton Keynes UA,,,3064,1943,1658,2887,2831,1731,1279,692,,,,
E92000001,921,England,E12000008,J,South East,E06000044,00MR,Portsmouth UA,,,1808,1069,924,1633,1576,957,663,363,,,,
E92000001,921,England,E12000008,J,South East,E06000038,00MC,Reading UA,,,1478,903,759,1409,1363,797,472,297,,,,
E92000001,921,England,E12000008,J,South East,E06000039,00MD,Slough UA,,,1637,1114,986,1569,1521,1024,446,316,,,,
E92000001,921,England,E12000008,J,South East,E06000045,00MS,Southampton UA,,,2032,1246,1038,1908,1851,1075,810,426,,,,
E92000001,921,England,E12000008,J,South East,E06000037,00MB,West Berkshire UA,,,1642,1187,1047,1598,1560,1072,794,519,,,,
E92000001,921,England,E12000008,J,South East,E06000040,00ME,Windsor and Maidenhead UA,,,1358,1038,939,1316,1298,963,668,480,,,,
E92000001,921,England,E12000008,J,South East,E06000041,00MF,Wokingham UA,,,1657,1312,1183,1618,1596,1212,880,626,,,,
E92000001,921,England,E12000008,J,South East,E07000004,11UB,Aylesbury Vale,,,2064,1427,1282,1938,1895,1336,785,582,,,,
E92000001,921,England,E12000008,J,South East,E07000005,11UC,Chiltern,,,1103,909,833,1073,1063,850,413,343,,,,
E92000001,921,England,E12000008,J,South East,E07000006,11UE,South Bucks,,,655,521,475,629,623,487,254,219,,,,
E92000001,921,England,E12000008,J,South East,E07000007,11UF,Wycombe,,,1936,1405,1276,1826,1797,1303,657,520,,,,
E92000001,921,England,E12000008,J,South East,E07000061,21UC,Eastbourne,,,949,577,501,865,834,529,281,186,,,,
E92000001,921,England,E12000008,J,South East,E07000062,21UD,Hastings,,,1035,664,550,954,910,559,358,168,,,,
E92000001,921,England,E12000008,J,South East,E07000063,21UF,Lewes,,,945,616,533,872,838,552,329,221,,,,
E92000001,921,England,E12000008,J,South East,E07000064,21UG,Rother,,,824,520,458,780,755,481,403,219,,,,
E92000001,921,England,E12000008,J,South East,E07000065,21UH,Wealden,,,1525,1115,991,1461,1435,1019,675,459,,,,
E92000001,921,England,E12000008,J,South East,E07000084,24UB,Basingstoke and Deane,,,1920,1201,1054,1803,1753,1117,776,468,,,,
E92000001,921,England,E12000008,J,South East,E07000085,24UC,East Hampshire,,,1129,792,706,1064,1047,737,468,285,,,,
E92000001,921,England,E12000008,J,South East,E07000086,24UD,Eastleigh,,,1408,1012,906,1335,1304,926,570,404,,,,
E92000001,921,England,E12000008,J,South East,E07000087,24UE,Fareham,,,1166,865,761,1125,1071,778,555,312,,,,
E92000001,921,England,E12000008,J,South East,E07000088,24UF,Gosport,,,912,512,444,817,798,458,301,185,,,,
E92000001,921,England,E12000008,J,South East,E07000089,24UG,Hart,,,970,747,654,947,927,674,471,314,,,,
E92000001,921,England,E12000008,J,South East,E07000090,24UH,Havant,,,1319,766,674,1223,1187,712,347,185,,,,
E92000001,921,England,E12000008,J,South East,E07000091,24UJ,New Forest,,,1764,1198,1065,1675,1639,1120,690,466,,,,
E92000001,921,England,E12000008,J,South East,E07000092,24UL,Rushmoor,,,1011,627,500,960,938,518,447,243,,,,
E92000001,921,England,E12000008,J,South East,E07000093,24UN,Test Valley,,,1209,866,788,1135,1110,820,491,348,,,,
E92000001,921,England,E12000008,J,South East,E07000094,24UP,Winchester,,,1080,850,759,1021,1000,779,524,393,,,,
E92000001,921,England,E12000008,J,South East,E07000105,29UB,Ashford,,,1411,840,741,1341,1294,785,578,357,,,,
E92000001,921,England,E12000008,J,South East,E07000106,29UC,Canterbury,,,1421,875,753,1306,1260,779,656,440,,,,
E92000001,921,England,E12000008,J,South East,E07000107,29UD,Dartford,,,1110,758,661,1067,1026,694,493,301,,,,
E92000001,921,England,E12000008,J,South East,E07000108,29UE,Dover,,,1205,751,642,1121,1077,669,398,235,,,,
E92000001,921,England,E12000008,J,South East,E07000109,29UG,Gravesham,,,1163,764,699,1085,1059,743,456,274,,,,
E92000001,921,England,E12000008,J,South East,E07000110,29UH,Maidstone,,,1712,1136,1059,1604,1560,1097,867,466,,,,
E92000001,921,England,E12000008,J,South East,E07000111,29UK,Sevenoaks,,,1165,868,785,1123,1089,808,490,336,,,,
E92000001,921,England,E12000008,J,South East,E07000112,29UL,Shepway,,,1148,699,598,1030,999,616,371,216,,,,
E92000001,921,England,E12000008,J,South East,E07000113,29UM,Swale,,,1557,915,823,1437,1386,883,600,371,,,,
E92000001,921,England,E12000008,J,South East,E07000114,29UN,Thanet,,,1504,792,628,1359,1301,654,426,254,,,,
E92000001,921,England,E12000008,J,South East,E07000115,29UP,Tonbridge and Malling,,,1397,948,851,1302,1276,882,537,362,,,,
E92000001,921,England,E12000008,J,South East,E07000116,29UQ,Tunbridge Wells,,,1197,926,850,1140,1122,878,642,502,,,,
E92000001,921,England,E12000008,J,South East,E07000177,38UB,Cherwell,,,1485,951,855,1402,1348,898,407,277,,,,
E92000001,921,England,E12000008,J,South East,E07000178,38UC,Oxford,,,1090,699,628,1006,976,647,419,273,,,,
E92000001,921,England,E12000008,J,South East,E07000179,38UD,South Oxfordshire,,,1289,941,838,1237,1217,877,624,419,,,,
E92000001,921,England,E12000008,J,South East,E07000180,38UE,Vale of White Horse,,,1097,746,665,1046,1021,699,507,312,,,,
E92000001,921,England,E12000008,J,South East,E07000181,38UF,West Oxfordshire,,,1083,776,662,1023,1001,676,455,315,,,,
E92000001,921,England,E12000008,J,South East,E07000207,43UB,Elmbridge,,,955,682,614,911,902,626,611,401,,,,
E92000001,921,England,E12000008,J,South East,E07000208,43UC,Epsom and Ewell,,,862,685,625,833,818,635,469,321,,,,
E92000001,921,England,E12000008,J,South East,E07000209,43UD,Guildford,,,1102,820,724,1036,1018,740,491,361,,,,
E92000001,921,England,E12000008,J,South East,E07000210,43UE,Mole Valley,,,810,605,546,789,767,562,454,304,,,,
E92000001,921,England,E12000008,J,South East,E07000211,43UF,Reigate and Banstead,,,1336,937,811,1268,1244,828,524,332,,,,
E92000001,921,England,E12000008,J,South East,E07000212,43UG,Runnymede,,,678,490,451,642,636,470,318,208,,,,
E92000001,921,England,E12000008,J,South East,E07000213,43UH,Spelthorne,,,969,692,602,919,906,607,377,236,,,,
E92000001,921,England,E12000008,J,South East,E07000214,43UJ,Surrey Heath,,,899,693,624,873,863,643,429,323,,,,
E92000001,921,England,E12000008,J,South East,E07000215,43UK,Tandridge,,,775,568,474,734,726,489,337,213,,,,
E92000001,921,England,E12000008,J,South East,E07000216,43UL,Waverley,,,1022,755,700,972,956,727,450,319,,,,
E92000001,921,England,E12000008,J,South East,E07000217,43UM,Woking,,,923,683,619,888,873,634,514,327,,,,
E92000001,921,England,E12000008,J,South East,E07000223,45UB,Adur,,,621,390,325,593,561,335,172,104,,,,
E92000001,921,England,E12000008,J,South East,E07000224,45UC,Arun,,,1448,884,757,1346,1313,792,465,267,,,,
E92000001,921,England,E12000008,J,South East,E07000225,45UD,Chichester,,,937,646,575,890,873,598,354,218,,,,
E92000001,921,England,E12000008,J,South East,E07000226,45UE,Crawley,,,1162,723,583,1081,1050,615,367,250,,,,
E92000001,921,England,E12000008,J,South East,E07000227,45UF,Horsham,,,1373,1069,958,1304,1280,979,692,481,,,,
E92000001,921,England,E12000008,J,South East,E07000228,45UG,Mid Sussex,,,1427,1074,968,1367,1320,994,922,581,,,,
E92000001,921,England,E12000008,J,South East,E07000229,45UH,Worthing,,,1035,743,647,986,977,662,340,223,,,,
E92000001,921,England,E12000009,K,South West,E06000022,00HA,Bath and North East Somerset UA,,,1619,1130,1006,1517,1488,1056,865,535,,,,
E92000001,921,England,E12000009,K,South West,E06000028,00HN,Bournemouth UA,,,1521,1010,883,1432,1400,922,566,327,,,,
E92000001,921,England,E12000009,K,South West,E06000023,00HB,"Bristol, City of UA",,,3573,2212,1855,3300,3196,1933,1070,684,,,,
E92000001,921,England,E12000009,K,South West,E06000052,00HE,Cornwall UA,,,5533,3623,3166,5299,5159,3330,2024,1137,,,,
E92000001,921,England,E12000009,K,South West,E06000053,00HF,Isles of Scilly UA,,,19,16,14,19,19,14,x,x,,,,
E92000001,921,England,E12000009,K,South West,E06000024,00HC,North Somerset UA,,,2187,1510,1305,2066,2023,1354,760,471,,,,
E92000001,921,England,E12000009,K,South West,E06000026,00HG,Plymouth UA,,,2560,1501,1262,2401,2326,1329,960,501,,,,
E92000001,921,England,E12000009,K,South West,E06000029,00HP,Poole UA,,,1428,986,871,1364,1318,897,516,362,,,,
E92000001,921,England,E12000009,K,South West,E06000025,00HD,South Gloucestershire UA,,,2887,1906,1648,2741,2696,1736,1014,640,,,,
E92000001,921,England,E12000009,K,South West,E06000030,00HX,Swindon UA,,,2335,1467,1264,2232,2177,1326,900,502,,,,
E92000001,921,England,E12000009,K,South West,E06000027,00HH,Torbay UA,,,1433,855,750,1303,1267,826,x,x,,,,
E92000001,921,England,E12000009,K,South West,E06000054,00HY,Wiltshire UA,,,5111,3552,3064,4818,4733,3146,1880,1263,,,,
E92000001,921,England,E12000009,K,South West,E07000040,18UB,East Devon,,,1311,933,841,1250,1228,879,551,347,,,,
E92000001,921,England,E12000009,K,South West,E07000041,18UC,Exeter,,,990,636,562,928,915,583,432,202,,,,
E92000001,921,England,E12000009,K,South West,E07000042,18UD,Mid Devon,,,880,595,527,848,823,545,366,204,,,,
E92000001,921,England,E12000009,K,South West,E07000043,18UE,North Devon,, ,997,624,526,952,942,546,453,221,,,,
E92000001,921,England,E12000009,K,South West,E07000044,18UG,South Hams,,,882,667,603,853,843,622,416,284,,,,
E92000001,921,England,E12000009,K,South West,E07000045,18UH,Teignbridge,,,1332,871,754,1246,1164,794,628,372,,,,
E92000001,921,England,E12000009,K,South West,E07000046,18UK,Torridge,,,657,417,366,622,610,379,220,148,,,,
E92000001,921,England,E12000009,K,South West,E07000047,18UL,West Devon,,,533,391,349,516,505,358,296,170,,,,
E92000001,921,England,E12000009,K,South West,E07000048,19UC,Christchurch,,,468,336,308,448,441,333,176,113,,,,
E92000001,921,England,E12000009,K,South West,E07000049,19UD,East Dorset,,,868,610,517,829,821,534,390,232,,,,
E92000001,921,England,E12000009,K,South West,E07000050,19UE,North Dorset,,,662,464,411,642,630,429,259,175,,,,
E92000001,921,England,E12000009,K,South West,E07000051,19UG,Purbeck,,,449,318,252,434,426,254,186,124,,,,
E92000001,921,England,E12000009,K,South West,E07000052,19UH,West Dorset,,,1001,726,621,952,932,638,573,357,,,,
